Date,Open,High,Low,Close,Adj Close,Volume
2017-04-18,74.059998,75.110001,74.050003,74.889999,73.669792,197100
2017-04-19,75.449997,75.820000,74.769997,75.129997,73.905869,185500
2017-04-20,75.720001,77.260002,75.279999,76.970001,75.715897,381300
2017-04-21,77.089996,77.199997,76.190002,76.540001,75.292900,279000
2017-04-24,77.980003,78.300003,77.410004,77.910004,76.640579,261500
2017-04-25,81.919998,82.349998,80.339996,80.389999,79.080170,548300
2017-04-26,80.629997,80.980003,80.360001,80.449997,79.139183,258500
2017-04-27,80.349998,80.589996,79.750000,80.050003,78.745712,308800
2017-04-28,80.139999,80.220001,79.650002,79.910004,78.607986,317700
2017-05-01,80.199997,80.339996,78.889999,79.339996,78.047272,286100
2017-05-02,79.339996,80.000000,78.809998,79.330002,78.037437,197800
2017-05-03,79.029999,79.339996,78.400002,79.209999,77.919395,228300
2017-05-04,79.209999,79.720001,78.180000,78.820000,77.535751,220100
2017-05-05,79.000000,79.769997,78.599998,79.769997,78.470268,158700
2017-05-08,79.250000,79.790001,79.059998,79.339996,78.047272,220400
2017-05-09,79.449997,79.720001,78.699997,78.949997,77.663628,181800
2017-05-10,78.830002,79.230003,78.599998,79.150002,77.860374,175300
2017-05-11,78.959999,78.970001,77.639999,78.389999,77.112755,194700
2017-05-12,78.260002,78.320000,77.540001,77.790001,76.522537,133500
2017-05-15,78.389999,79.389999,77.900002,78.550003,77.270157,166800
2017-05-16,80.000000,80.059998,79.070000,79.599998,78.303040,291600
2017-05-17,79.599998,79.599998,77.220001,77.330002,76.070030,165900
2017-05-18,76.519997,77.480003,76.480003,76.760002,75.509315,260100
2017-05-19,77.169998,77.709999,76.820000,77.209999,75.951973,254400
2017-05-22,78.180000,78.639999,76.820000,76.980003,75.725739,192400
2017-05-23,77.300003,77.510002,76.199997,77.449997,76.188072,164600
2017-05-24,77.610001,77.930000,77.120003,77.379997,76.119209,147200
2017-05-25,77.510002,77.900002,76.529999,76.949997,75.696213,165500
2017-05-26,76.709999,77.339996,76.620003,77.120003,76.190193,177300
2017-05-30,76.580002,77.180000,76.209999,77.000000,76.071632,172800
2017-05-31,77.239998,77.760002,76.730003,77.580002,76.644646,278400
2017-06-01,77.970001,79.339996,77.519997,79.309998,78.353790,328400
2017-06-02,79.239998,79.739998,78.709999,78.940002,77.988251,166500
2017-06-05,78.860001,79.470001,78.379997,78.400002,77.454758,153800
2017-06-06,78.099998,78.430000,77.440002,78.089996,77.148491,137400
2017-06-07,78.250000,78.580002,77.110001,77.620003,76.684166,166600
2017-06-08,77.620003,79.059998,76.930000,78.889999,77.938843,147700
2017-06-09,79.059998,79.680000,78.800003,79.379997,78.422943,256800
2017-06-12,79.050003,79.970001,78.639999,79.260002,78.304398,155400
2017-06-13,79.410004,79.410004,77.910004,78.980003,78.027771,234800
2017-06-14,79.019997,79.019997,77.199997,78.250000,77.306564,287400
2017-06-15,77.279999,78.750000,77.279999,78.739998,77.790657,329900
2017-06-16,78.739998,79.500000,77.989998,79.400002,78.442696,840400
2017-06-19,79.550003,80.379997,79.019997,80.239998,79.272575,296300
2017-06-20,79.709999,80.750000,79.309998,79.599998,78.640289,379200
2017-06-21,79.629997,80.570000,78.389999,78.489998,77.543678,633800
2017-06-22,78.650002,78.839996,77.580002,78.500000,77.553558,222900
2017-06-23,78.510002,79.290001,78.150002,79.260002,78.304398,308100
2017-06-26,79.480003,79.970001,78.849998,79.739998,78.778595,252200
2017-06-27,79.940002,79.940002,77.849998,78.029999,77.089218,485500
2017-06-28,78.529999,79.629997,78.129997,79.330002,78.373543,205900
2017-06-29,79.389999,79.419998,77.769997,78.570000,77.622704,209300
2017-06-30,79.070000,79.860001,78.730003,79.379997,78.422943,202600
2017-07-03,80.000000,80.940002,79.720001,80.110001,79.144142,134700
2017-07-05,80.309998,81.430000,79.739998,81.190002,80.211121,364400
2017-07-06,80.760002,81.860001,80.360001,80.599998,79.628227,416300
2017-07-07,80.709999,81.860001,80.379997,81.750000,80.764366,214600
2017-07-10,81.300003,82.889999,80.680000,82.309998,81.317612,237500
2017-07-11,81.620003,82.050003,80.860001,81.980003,80.991600,247200
2017-07-12,82.889999,83.800003,82.370003,83.370003,82.364845,298800
2017-07-13,83.370003,83.690002,81.900002,82.690002,81.693031,287300
2017-07-14,82.660004,84.000000,82.540001,83.260002,82.256165,310400
2017-07-17,83.120003,83.489998,82.529999,83.349998,82.345070,465400
2017-07-18,82.709999,83.419998,82.389999,82.580002,81.584358,520700
2017-07-19,82.669998,83.250000,82.389999,83.250000,82.246284,323000
2017-07-20,83.169998,83.430000,82.309998,83.309998,82.305565,293600
2017-07-21,83.050003,83.699997,82.169998,83.540001,82.532791,278800
2017-07-24,83.650002,84.339996,83.150002,84.220001,83.204582,393900
2017-07-25,81.519997,82.610001,75.800003,77.470001,76.535973,2289500
2017-07-26,77.339996,77.470001,74.930000,75.199997,74.293343,960100
2017-07-27,75.290001,75.800003,74.209999,75.779999,74.866348,665400
2017-07-28,75.339996,76.080002,74.510002,75.480003,74.569969,495200
2017-07-31,75.660004,75.849998,74.559998,75.500000,74.589722,580800
2017-08-01,75.660004,75.970001,75.250000,75.949997,75.034294,435200
2017-08-02,75.760002,76.629997,75.489998,76.190002,75.271408,731700
2017-08-03,76.209999,76.599998,74.849998,75.430000,74.520569,483000
2017-08-04,75.690002,76.389999,75.529999,76.230003,75.310921,332200
2017-08-07,76.190002,76.580002,75.730003,76.230003,75.310921,334700
2017-08-08,76.129997,76.779999,75.650002,75.930000,75.014534,317200
2017-08-09,75.669998,75.849998,74.709999,75.169998,74.263695,571900
2017-08-10,74.800003,74.949997,73.629997,73.720001,72.831184,304300
2017-08-11,73.459999,74.339996,71.230003,74.089996,73.196716,229100
2017-08-14,75.110001,76.300003,74.849998,75.570000,74.658875,307500
2017-08-15,75.720001,76.570000,74.970001,75.510002,74.599602,276800
2017-08-16,75.820000,76.339996,75.059998,75.139999,74.234062,364900
2017-08-17,74.949997,75.089996,73.349998,73.370003,72.485405,253700
2017-08-18,73.279999,74.279999,73.029999,73.489998,72.603951,225900
2017-08-21,73.500000,73.500000,72.629997,72.970001,72.090225,268300
2017-08-22,73.290001,73.970001,73.040001,73.889999,72.999130,170600
2017-08-23,73.540001,74.300003,73.449997,73.540001,72.653351,142000
2017-08-24,73.750000,73.870003,72.980003,73.019997,72.139618,280900
2017-08-25,73.690002,74.059998,73.199997,73.669998,72.781784,300000
2017-08-28,73.930000,74.169998,73.320000,73.660004,72.771904,215800
2017-08-29,72.870003,73.860001,72.860001,73.800003,73.238335,180800
2017-08-30,73.580002,73.849998,73.260002,73.629997,73.069618,180400
2017-08-31,73.989998,74.419998,73.589996,74.230003,73.665062,247700
2017-09-01,74.400002,74.870003,74.300003,74.309998,73.744446,135800
2017-09-05,74.120003,74.519997,72.800003,73.230003,72.672676,411500
2017-09-06,73.540001,73.809998,72.629997,72.760002,72.206245,420700
2017-09-07,72.610001,73.070000,71.330002,72.190002,71.640587,598000
2017-09-08,72.029999,73.809998,71.669998,73.360001,72.801682,365300
2017-09-11,73.900002,74.800003,73.239998,74.589996,74.022308,514000
2017-09-12,74.779999,75.120003,74.339996,75.050003,74.478821,313000
2017-09-13,74.879997,75.650002,74.519997,75.169998,74.597900,337700
2017-09-14,75.139999,75.949997,74.779999,75.709999,75.133797,419200
2017-09-15,75.559998,76.419998,75.279999,76.269997,75.689529,372400
2017-09-18,76.489998,76.910004,76.209999,76.769997,76.185722,216000
2017-09-19,76.820000,76.839996,76.529999,76.639999,76.056717,269000
2017-09-20,76.839996,78.339996,76.629997,78.180000,77.584999,381900
2017-09-21,78.190002,78.430000,77.849998,78.110001,77.515533,217500
2017-09-22,78.099998,78.629997,77.970001,78.349998,77.753700,145000
2017-09-25,78.279999,78.839996,77.800003,78.519997,77.922401,216600
2017-09-26,78.690002,79.750000,78.260002,79.300003,78.696472,485000
2017-09-27,79.389999,80.300003,78.870003,80.279999,79.669006,320100
2017-09-28,80.209999,80.529999,79.610001,80.510002,79.897263,255300
2017-09-29,80.459999,80.459999,79.919998,79.989998,79.381218,307700
2017-10-02,79.900002,80.849998,79.900002,80.809998,80.194977,293300
2017-10-03,80.870003,81.279999,80.650002,81.169998,80.552231,218500
2017-10-04,81.099998,81.720001,80.849998,80.949997,80.333908,237700
2017-10-05,81.050003,81.309998,80.610001,80.720001,80.105667,223500
2017-10-06,80.370003,80.889999,80.269997,80.629997,80.016350,150200
2017-10-09,80.690002,81.430000,80.510002,80.720001,80.105667,222300
2017-10-10,81.120003,81.120003,80.320000,80.680000,80.065971,204900
2017-10-11,80.690002,80.910004,80.279999,80.730003,80.115585,186500
2017-10-12,80.510002,81.940002,80.360001,81.410004,80.790421,322500
2017-10-13,81.809998,82.349998,81.440002,81.639999,81.018661,243900
2017-10-16,82.209999,82.769997,81.650002,82.529999,81.901886,354600
2017-10-17,82.250000,82.919998,81.849998,82.050003,81.425552,333600
2017-10-18,82.330002,82.739998,81.510002,82.500000,81.872116,258400
2017-10-19,82.180000,82.900002,82.000000,82.739998,82.110291,336700
2017-10-20,83.440002,84.519997,83.019997,84.110001,83.469864,259000
2017-10-23,84.120003,84.440002,83.190002,83.610001,82.973671,384000
2017-10-24,85.000000,86.500000,83.739998,85.800003,85.147003,565600
2017-10-25,85.070000,85.339996,84.440002,84.919998,84.273697,621300
2017-10-26,85.830002,86.669998,85.250000,86.089996,85.434792,482500
2017-10-27,86.070000,86.070000,84.660004,85.330002,84.680580,307400
2017-10-30,84.849998,85.120003,82.690002,82.820000,82.189682,365500
2017-10-31,83.220001,83.599998,82.830002,83.120003,82.487404,397400
2017-11-01,83.779999,84.180000,83.059998,83.339996,82.705719,271900
2017-11-02,83.339996,84.269997,82.900002,84.239998,83.598869,257400
2017-11-03,84.199997,84.550003,83.690002,84.370003,83.727890,224200
2017-11-06,84.250000,84.949997,84.250000,84.830002,84.184387,258800
2017-11-07,84.910004,84.970001,84.440002,84.809998,84.164536,267800
2017-11-08,84.730003,84.830002,84.190002,84.260002,83.618729,237100
2017-11-09,83.379997,83.580002,81.949997,82.680000,82.050751,277100
2017-11-10,82.459999,83.080002,81.919998,82.669998,82.040825,173400
2017-11-13,82.089996,82.599998,81.720001,82.500000,81.872116,336600
2017-11-14,82.050003,82.699997,81.830002,82.650002,82.020973,212800
