Date,Open,High,Low,Close,Adj Close,Volume
2017-04-18,79.300003,80.080002,78.720001,79.849998,79.384117,464300
2017-04-19,80.120003,80.949997,79.809998,80.599998,80.129745,278100
2017-04-20,80.989998,81.959999,80.250000,81.870003,81.392334,339300
2017-04-21,81.879997,82.269997,81.559998,81.900002,81.422157,306700
2017-04-24,82.989998,83.019997,82.180000,82.440002,81.959007,232100
2017-04-25,82.910004,83.349998,82.519997,82.870003,82.386497,438300
2017-04-26,83.269997,84.070000,82.650002,84.000000,83.509903,626300
2017-04-27,88.000000,93.779999,88.000000,92.690002,92.149208,1198600
2017-04-28,92.570000,93.500000,90.720001,92.029999,91.493050,836300
2017-05-01,92.089996,93.580002,92.089996,93.199997,92.656235,496700
2017-05-02,93.430000,94.500000,93.000000,94.269997,93.719986,438700
2017-05-03,93.940002,94.500000,93.550003,94.379997,93.829330,395800
2017-05-04,94.660004,96.010002,94.099998,95.809998,95.250992,384500
2017-05-05,95.900002,96.870003,95.400002,96.550003,95.986687,306400
2017-05-08,96.550003,96.970001,95.699997,96.239998,95.678490,276500
2017-05-09,96.220001,96.250000,95.300003,95.540001,94.982574,425300
2017-05-10,94.919998,95.209999,94.339996,94.889999,94.336372,377000
2017-05-11,94.510002,95.089996,94.010002,94.879997,94.326424,225100
2017-05-12,94.900002,95.160004,94.339996,94.419998,93.869110,243100
2017-05-15,94.070000,95.830002,94.070000,95.559998,95.002457,191500
2017-05-16,95.860001,96.419998,95.250000,96.250000,95.688431,362900
2017-05-17,96.250000,96.650002,94.989998,96.029999,95.469711,363900
2017-05-18,95.650002,96.830002,95.029999,95.080002,94.525253,379000
2017-05-19,95.099998,95.570000,94.669998,95.309998,94.753914,219400
2017-05-22,95.309998,96.139999,94.949997,95.580002,95.022339,216000
2017-05-23,95.580002,95.989998,95.019997,95.300003,94.743973,204600
2017-05-24,95.489998,95.830002,94.419998,95.620003,95.062119,212200
2017-05-25,95.849998,96.800003,95.300003,96.470001,95.907150,161400
2017-05-26,96.349998,97.269997,95.870003,97.040001,96.473816,260800
2017-05-30,96.839996,97.580002,96.750000,97.360001,96.791962,213400
2017-05-31,97.500000,97.930000,96.940002,97.019997,96.453934,226400
2017-06-01,97.440002,99.080002,96.820000,98.889999,98.313026,303700
2017-06-02,99.440002,99.500000,98.519997,98.930000,98.352791,230600
2017-06-05,99.169998,99.910004,98.559998,99.209999,98.631157,226700
2017-06-06,98.599998,99.769997,97.290001,99.250000,98.670929,316600
2017-06-07,99.779999,99.870003,98.540001,99.440002,98.859825,190500
2017-06-08,99.430000,99.430000,98.449997,98.809998,98.233498,236400
2017-06-09,98.860001,99.290001,96.919998,97.940002,97.368568,269400
2017-06-12,97.660004,97.730003,94.970001,96.089996,95.529358,480100
2017-06-13,96.580002,97.809998,95.769997,97.629997,97.060379,263800
2017-06-14,97.779999,98.419998,96.349998,96.949997,96.384346,207800
2017-06-15,95.900002,96.690002,95.309998,96.239998,95.678490,202400
2017-06-16,95.629997,96.720001,95.050003,95.970001,95.410065,483600
