Date,Open,High,Low,Close,Adj Close,Volume
2017-04-18,47.330002,47.939999,46.380001,47.169998,45.215603,2014000
2017-04-19,47.740002,48.000000,47.430000,47.770000,45.790741,1114500
2017-04-20,48.020000,48.650002,47.830002,48.560001,46.548016,1705100
2017-04-21,48.560001,49.230000,48.310001,48.459999,46.452156,952700
2017-04-24,49.860001,50.700001,49.630001,50.340000,48.254261,1386200
2017-04-25,50.799999,51.330002,50.610001,50.660000,48.561001,1236800
2017-04-26,50.610001,51.610001,50.110001,50.950001,48.838989,768500
2017-04-27,51.250000,51.250000,50.110001,50.490002,48.398048,831400
2017-04-28,50.580002,50.860001,49.349998,49.389999,47.343624,869400
2017-05-01,49.790001,50.430000,49.139999,50.049999,47.976276,824200
2017-05-02,50.099998,50.340000,49.110001,49.389999,47.343624,746400
2017-05-03,49.119999,50.259998,48.700001,50.150002,48.072140,649400
2017-05-04,50.720001,51.099998,50.090000,50.220001,48.139233,589300
2017-05-05,50.509998,50.970001,49.790001,50.310001,48.225506,793600
2017-05-08,50.369999,51.049999,50.119999,50.860001,48.752720,682000
2017-05-09,51.080002,51.290001,50.090000,50.419998,48.330944,678400
2017-05-10,50.139999,50.730000,49.990002,50.099998,48.024204,882900
2017-05-11,49.980000,50.040001,48.810001,49.299999,47.257355,621800
2017-05-12,49.060001,49.160000,48.299999,49.040001,47.008121,461600
2017-05-15,49.119999,50.130001,49.119999,49.680000,47.621609,552400
2017-05-16,49.570000,50.000000,48.959999,49.480000,47.429890,653400
2017-05-17,48.610001,48.980000,46.450001,47.040001,45.090992,882100
2017-05-18,46.750000,47.320000,46.419998,47.029999,45.565735,733700
2017-05-19,46.849998,47.810001,46.849998,47.099998,45.633556,587300
2017-05-22,47.320000,47.430000,46.810001,47.270000,45.798264,593500
2017-05-23,47.389999,48.419998,46.910000,48.040001,46.544292,412600
2017-05-24,48.020000,48.270000,47.270000,47.810001,46.321449,400900
2017-05-25,47.980000,48.279999,47.400002,47.720001,46.234253,485500
2017-05-26,47.660000,47.730000,47.209999,47.419998,45.943592,336500
2017-05-30,47.240002,47.240002,46.290001,46.720001,45.265388,458400
2017-05-31,46.750000,47.200001,45.509998,46.669998,45.216942,766700
2017-06-01,47.119999,47.560001,46.470001,47.560001,46.079235,622800
2017-06-02,46.900002,47.070000,46.029999,46.049999,44.616245,1023200
2017-06-05,46.080002,46.599998,45.880001,45.900002,44.470921,1103300
2017-06-06,45.689999,46.099998,45.090000,45.930000,44.499981,896300
2017-06-07,46.070000,46.500000,45.820000,46.029999,44.596870,878700
2017-06-08,46.049999,47.750000,45.770000,47.080002,45.614178,1018100
2017-06-09,47.450001,49.119999,47.439999,49.090000,47.561596,1475800
2017-06-12,49.349998,50.139999,48.740002,49.220001,47.687553,1263400
2017-06-13,49.400002,50.150002,49.040001,49.770000,48.220425,1076000
2017-06-14,49.099998,49.709999,47.689999,49.040001,47.513153,2240100
2017-06-15,48.230000,49.750000,48.230000,48.849998,47.329067,745300
2017-06-16,48.770000,48.950001,48.099998,48.330002,46.825260,2751500
2017-06-19,48.759998,49.150002,48.380001,48.619999,47.106232,620400
2017-06-20,48.480000,48.480000,47.349998,47.439999,45.962967,593900
2017-06-21,47.570000,47.570000,46.650002,46.750000,45.294453,630800
2017-06-22,47.189999,47.189999,45.560001,45.740002,44.315903,931000
2017-06-23,46.009998,46.189999,45.400002,45.680000,44.257767,1459200
2017-06-26,45.770000,46.439999,45.430000,46.110001,44.674381,720900
2017-06-27,46.459999,46.730000,45.980000,46.029999,44.596870,1035800
