Date,Open,High,Low,Close,Adj Close,Volume
2017-04-18,106.029999,106.849998,105.129997,106.589996,106.017403,227000
2017-04-19,106.870003,109.599998,106.860001,108.440002,107.857468,266800
2017-04-20,108.839996,111.379997,108.839996,110.910004,110.314209,299900
2017-04-21,110.889999,112.320000,109.989998,111.809998,111.209366,287100
2017-04-24,113.300003,115.000000,111.339996,111.580002,110.980606,314000
2017-04-25,112.300003,113.459999,111.419998,111.430000,110.831406,195600
2017-04-26,111.110001,112.400002,110.370003,111.040001,110.443504,212300
2017-04-27,112.050003,116.589996,112.050003,115.370003,114.750244,446400
2017-04-28,115.419998,115.980003,113.589996,114.860001,114.242981,289600
2017-05-01,115.419998,117.620003,114.690002,116.540001,115.913956,218600
2017-05-02,116.470001,117.239998,115.010002,115.830002,115.207779,197600
2017-05-03,116.070000,116.070000,113.400002,114.599998,113.984375,321700
2017-05-04,115.199997,116.610001,114.050003,116.470001,115.844337,340700
2017-05-05,118.000000,126.800003,118.000000,125.209999,124.537384,658900
2017-05-08,125.029999,125.029999,121.440002,121.989998,121.334686,479800
2017-05-09,122.040001,123.989998,120.599998,121.089996,120.439507,242100
2017-05-10,120.669998,121.370003,119.849998,120.099998,119.454834,294800
2017-05-11,119.260002,120.199997,116.320000,116.699997,116.412354,332800
2017-05-12,116.230003,116.599998,114.800003,115.410004,115.125534,384800
2017-05-15,115.440002,115.870003,114.089996,114.620003,114.337486,368800
2017-05-16,114.360001,114.529999,113.040001,113.300003,113.020737,301600
2017-05-17,113.300003,113.320000,110.410004,111.320000,111.045616,443200
2017-05-18,111.000000,111.830002,110.529999,110.540001,110.267540,135300
2017-05-19,110.699997,112.389999,110.150002,112.099998,111.823692,194700
2017-05-22,112.739998,113.720001,111.660004,113.459999,113.180336,196100
2017-05-23,114.440002,114.440002,112.639999,113.480003,113.200294,164800
2017-05-24,113.430000,114.930000,113.419998,114.699997,114.417282,151400
2017-05-25,115.370003,115.440002,114.300003,114.540001,114.257683,260800
2017-05-26,114.519997,115.000000,113.940002,114.519997,114.237724,155000
2017-05-30,113.889999,115.269997,113.699997,114.480003,114.197830,316800
2017-05-31,114.400002,115.739998,112.910004,115.470001,115.185387,406100
2017-06-01,116.889999,118.349998,115.959999,118.000000,117.709152,176800
2017-06-02,118.209999,118.769997,117.230003,117.269997,116.980949,140100
2017-06-05,117.300003,117.919998,116.029999,116.260002,115.973442,207100
2017-06-06,115.139999,116.139999,114.540001,115.550003,115.265190,194100
2017-06-07,115.550003,116.970001,115.480003,116.650002,116.362480,198200
2017-06-08,116.300003,118.260002,116.220001,117.940002,117.649300,195500
2017-06-09,119.330002,120.870003,118.589996,120.430000,120.133163,365300
2017-06-12,120.019997,120.919998,119.650002,120.410004,120.113213,366600
2017-06-13,120.940002,120.940002,119.389999,120.180000,119.883774,335600
2017-06-14,120.309998,120.540001,118.410004,120.230003,119.933655,268500
2017-06-15,120.000000,120.449997,119.230003,119.949997,119.654343,282900
2017-06-16,120.129997,120.559998,119.269997,120.320000,120.023430,634100
2017-06-19,120.419998,120.750000,119.080002,120.190002,119.893753,274100
2017-06-20,120.129997,120.169998,119.080002,119.599998,119.305206,144300
2017-06-21,119.379997,119.620003,118.419998,119.000000,118.706688,157100
2017-06-22,119.379997,119.379997,117.209999,118.470001,118.177994,206100
2017-06-23,118.650002,118.800003,117.690002,118.519997,118.227867,277000
2017-06-26,119.089996,121.430000,118.110001,120.620003,120.322693,301500
2017-06-27,120.559998,121.940002,120.110001,121.489998,121.190544,254100
2017-06-28,121.660004,123.510002,121.550003,123.339996,123.035988,152400
2017-06-29,123.980003,124.349998,122.940002,123.699997,123.395096,435900
2017-06-30,124.040001,125.000000,122.730003,125.000000,124.691895,412900
2017-07-03,125.459999,125.989998,124.349998,125.019997,124.711845,175000
2017-07-05,124.660004,127.699997,123.019997,125.800003,125.489929,388100
2017-07-06,124.750000,126.199997,122.830002,122.949997,122.646950,423700
2017-07-07,123.639999,126.379997,122.730003,126.190002,125.878967,207700
2017-07-10,126.230003,127.129997,125.320000,126.570000,126.258026,241300
2017-07-11,126.839996,126.839996,124.910004,125.690002,125.380196,658400
2017-07-12,126.580002,127.230003,125.889999,125.970001,125.659508,301500
2017-07-13,126.360001,126.709999,125.570000,126.110001,125.799164,269900
2017-07-14,125.800003,127.930000,125.050003,127.110001,126.796700,158500
2017-07-17,127.099998,127.800003,125.029999,125.199997,124.891403,237400
2017-07-18,124.639999,125.769997,123.839996,125.470001,125.160736,291200
2017-07-19,126.059998,128.630005,125.559998,128.440002,128.123413,206000
2017-07-20,128.720001,129.759995,126.300003,129.020004,128.701996,140300
2017-07-21,128.580002,130.720001,128.580002,130.690002,130.367874,336100
2017-07-24,130.710007,132.570007,130.289993,132.419998,132.093613,395000
2017-07-25,133.580002,134.759995,132.610001,132.869995,132.542496,394800
2017-07-26,132.389999,132.389999,128.710007,128.729996,128.412704,240500
2017-07-27,128.649994,129.740005,126.000000,126.730003,126.417633,213700
2017-07-28,126.730003,127.250000,125.389999,126.940002,126.627113,131100
2017-07-31,127.139999,128.029999,126.309998,127.220001,126.906425,187300
2017-08-01,127.949997,128.500000,125.900002,126.419998,126.108391,320700
2017-08-02,130.000000,132.649994,125.699997,128.380005,128.063568,488100
2017-08-03,128.449997,129.009995,124.339996,124.639999,124.332787,299900
2017-08-04,125.519997,125.779999,123.959999,125.080002,124.771698,172400
2017-08-07,124.889999,125.300003,124.199997,124.959999,124.651993,120000
2017-08-08,124.900002,125.480003,123.779999,124.790001,124.482414,205700
2017-08-09,123.940002,125.300003,123.330002,125.139999,124.831551,127100
2017-08-10,124.019997,124.290001,121.040001,121.309998,121.010986,225900
2017-08-11,120.629997,121.300003,119.519997,120.680000,120.382545,159200
2017-08-14,121.970001,124.040001,121.570000,122.830002,122.527245,302800
2017-08-15,123.070000,124.709999,121.610001,123.949997,123.644478,167400
2017-08-16,124.209999,125.330002,121.709999,122.129997,121.828964,180700
2017-08-17,121.320000,121.730003,116.519997,116.699997,116.412354,267300
2017-08-18,115.870003,117.389999,115.709999,116.949997,116.661736,198400
2017-08-21,116.930000,119.519997,116.480003,119.339996,119.045845,227800
2017-08-22,119.980003,121.160004,119.589996,121.000000,120.701752,207900
2017-08-23,119.790001,120.500000,118.089996,119.639999,119.345108,155100
2017-08-24,119.830002,120.970001,119.709999,120.199997,119.903725,228300
2017-08-25,120.800003,121.040001,119.309998,119.400002,119.105698,82800
2017-08-28,120.000000,120.870003,119.419998,120.860001,120.562103,106100
2017-08-29,119.730003,120.620003,119.480003,119.610001,119.315186,95600
2017-08-30,119.589996,120.720001,119.349998,120.430000,120.133163,92600
2017-08-31,120.800003,122.169998,120.500000,121.910004,121.609512,214900
2017-09-01,121.919998,123.260002,121.459999,122.669998,122.367638,117800
2017-09-05,122.000000,122.620003,119.099998,120.239998,119.943626,140400
2017-09-06,120.709999,120.959999,119.110001,119.339996,119.045845,157900
2017-09-07,119.510002,120.699997,118.900002,120.019997,119.724167,174600
2017-09-08,120.180000,121.010002,119.089996,120.260002,119.963585,138200
2017-09-11,121.279999,123.209999,121.019997,121.989998,121.689316,193300
2017-09-12,122.139999,123.449997,121.190002,122.750000,122.447441,215000
2017-09-13,122.760002,123.010002,121.379997,122.180000,121.878845,206600
2017-09-14,121.680000,121.860001,120.389999,120.779999,120.482300,381300
2017-09-15,120.709999,121.180000,118.730003,120.699997,120.402489,370800
2017-09-18,120.820000,121.309998,120.230003,120.739998,120.442390,214900
